timestamp,accelerationX,accelerationY,accelerationZ,magnitudeX,magnitudeY,magnitudeZ,orientationX,orientationY,orientationZ
1552573136.2080638,-0.64959716796875,-0.0205078125,0.81915283203125,3338,146,-5075,1.5516127352738216,0.022318344605783327,0.676420453313359
1552573136.7577899,-0.65008544921875,-0.0252685546875,0.832763671875,3320,124,-5068,1.5803906436495263,0.02148366913050341,0.6760741538406829
1552573137.313118,-0.66046142578125,-0.029296875,0.80706787109375,3316,124,-5053,1.5831005902963549,0.021782211790037993,0.6759872572145093
1552573137.862809,-0.65399169921875,-0.0205078125,0.821044921875,3348,146,-5080,1.5602156797364877,0.023119631719253218,0.6745863011739539
1552573138.412566,-0.655029296875,-0.021728515625,0.82208251953125,3397,154,-5028,1.5666208334621683,0.019811226148542048,0.6762200834238025
1552573138.963469,-0.6575927734375,-0.021240234375,0.818603515625,3315,117,-5102,1.5861331151648352,0.02087129427363419,0.6767078840934428
1552573139.513899,-0.65179443359375,-0.0230712890625,0.83111572265625,3329,130,-5091,1.5601312244076286,0.020431403849287984,0.6761552658498791
1552573140.0715382,-0.6590576171875,-0.024658203125,0.8143310546875,3351,146,-5077,1.566239074838364,0.023677006792867092,0.6756132965416888
1552573140.6234381,-0.6451416015625,-0.15496826171875,1.26617431640625,3312,130,-5063,1.5032076756044048,0.008627386323529728,0.7728468464700166
1552573141.1723943,-0.69775390625,-0.08294677734375,-0.62152099609375,6765,409,3424,1.1977072665397457,0.015550429884751934,2.1377592278482234
1552573141.7224562,-0.9996337890625,0.2479248046875,0.3583984375,6866,460,-1567,-0.4058667457065436,-0.28560371493061115,1.1991907374926531
1552573142.2715683,-0.83447265625,-0.0164794921875,-0.3956298828125,6948,-922,2294,2.791129623478227,0.07033405812012349,1.9613287653910894
1552573142.8259172,-1.07281494140625,0.2166748046875,0.33782958984375,6521,-1255,-1285,-0.8901673156998952,-0.27615669000278886,1.2656886287704943
1552573143.3760083,-1.04144287109375,0.13104248046875,0.09246826171875,6827,-437,-992,0.49111295830835766,-0.1589361226709758,1.4776058540040777
1552573143.9249613,-1.99951171875,0.26080322265625,1.0025634765625,7081,-698,-31,-2.645293407298882,0.23568422570182565,1.400655415291336
1552573144.4741294,-1.99951171875,0.12579345703125,-0.5191650390625,6051,-858,4589,-0.4948024382289926,-0.48553025408287376,1.9831939578158728
1552573145.0237675,-0.72650146484375,0.34063720703125,-0.42572021484375,6190,-2131,3146,1.025324112035728,-0.47258169664765876,2.2893492254728707
1552573145.5730715,-1.00146484375,0.11810302734375,0.60577392578125,5246,114,-3726,-1.221555120629913,-0.05990420001508011,0.9532814180530464
1552573146.1231177,-0.8502197265625,0.04425048828125,1.1802978515625,5382,-423,-3460,-0.6954520191216123,-0.02855305138911882,0.9534845201239517
1552573146.6740777,-0.7978515625,0.25396728515625,-0.5791015625,6159,-1562,3594,0.6995371846138176,-0.2502278238589113,2.126199559515795
1552573147.2244618,-0.75994873046875,0.25225830078125,-0.61700439453125,5987,-1372,3997,0.8392777091947167,-0.27891245137721954,2.266187868292404
1552573147.7742448,-0.34344482421875,0.17620849609375,-0.53271484375,5047,-2125,5055,0.8631164016735172,-0.4735376563709943,2.550823805369209
1552573148.3292427,0.61248779296875,0.228759765625,-0.71722412109375,-2980,-2293,7101,1.8363373649152563,-0.2293844292910786,-2.5312666297595174
1552573148.8784528,0.14849853515625,0.09967041015625,-0.5472412109375,-1631,-2014,7579,2.2691717485213254,0.10097832134703638,-2.4806533457726694
1552573149.4280078,-1.0938720703125,-0.45684814453125,0.04443359375,6844,2923,-341,-0.7935820860082572,-0.16291745753263054,0.9335581841292797
1552573149.976928,0.83441162109375,0.24078369140625,-0.51544189453125,-3147,-1584,7152,1.8385265370820767,0.05838135099727126,-2.1046424423337715
1552573150.526073,-0.0174560546875,0.15411376953125,-0.0533447265625,5999,1448,4637,1.7373810370625447,0.2683020758503083,2.9340134651172334
1552573151.075345,-0.83441162109375,-0.39398193359375,0.48016357421875,5536,2811,-3043,0.12742942920157746,0.32104208934664386,1.0818405341542043
1552573151.624449,-0.81610107421875,-0.4102783203125,0.46710205078125,5400,2999,-3120,0.361797220405851,0.4147573745443502,1.0532073560962798
1552573152.17345,-0.8031005859375,-0.4517822265625,0.4493408203125,5273,3133,-3186,0.004107665959670935,0.44400145703543736,1.0261214380056753
1552573152.7223432,-0.79400634765625,-0.46142578125,0.47271728515625,5198,3216,-3216,0.15933127972766603,0.46458511867964103,1.0255803186390082
1552573153.2716413,-0.77764892578125,-0.48345947265625,0.46746826171875,5113,3375,-3232,0.4888120636504031,0.4728207595583133,1.0255121052191798
1552573153.8267293,-0.7734375,-0.49627685546875,0.485107421875,5090,3413,-3250,0.4291933118399201,0.5003737291670451,1.0067695400534438
1552573154.3756602,-0.76397705078125,-0.509765625,0.48162841796875,5017,3436,-3263,0.8547539664058962,0.5154206119575313,1.0016016950155198
1552573154.9246383,-0.74456787109375,-0.51531982421875,0.507080078125,4969,3535,-3238,1.9443957832644776,0.5381647244111631,0.995080260327409
1552573155.4742303,-0.74603271484375,-0.52581787109375,0.48876953125,4909,3606,-3273,1.2042849900361217,0.5311898929504668,0.9932307671605896
1552573156.0231514,-0.73248291015625,-0.5306396484375,0.48614501953125,4898,3597,-3354,1.0762605224864124,0.5415869753195146,0.9841658827764546
1552573156.5719724,-0.7353515625,-0.5450439453125,0.48370361328125,4849,3669,-3326,1.4371024194612327,0.5532987505562155,0.9828897791900149
1552573157.1213064,-0.72943115234375,-0.549072265625,0.4888916015625,4807,3667,-3283,0.7864679291718174,0.5560073865615895,0.9732422558510461
1552573157.6716115,-0.72216796875,-0.55548095703125,0.5032958984375,4836,3681,-3343,0.873927969762456,0.5594884420178207,0.9733099554148682
1552573158.2210805,-0.7249755859375,-0.55316162109375,0.5015869140625,4817,3708,-3342,1.8297710073570492,0.5643726789866491,0.9701293296963973
1552573158.7700737,-0.71527099609375,-0.56683349609375,0.51031494140625,4727,3746,-3363,1.9935387970293015,0.5773297804167001,0.9705878296769892
1552573159.3261447,-0.7181396484375,-0.56939697265625,0.4952392578125,4716,3796,-3344,1.4828780170247524,0.5759280821306082,0.9660303138430668
1552573159.8748858,-0.71551513671875,-0.5726318359375,0.482177734375,4712,3795,-3342,1.7447399941909612,0.5802777422235822,0.9614747426913273
1552573160.4247088,-0.7093505859375,-0.57098388671875,0.5074462890625,4673,3782,-3373,1.21709879606768,0.5830010417782644,0.9577487240292107
1552573160.9767478,-0.699951171875,-0.57586669921875,0.50262451171875,4704,3812,-3365,1.2573726689521807,0.5864742438252478,0.9551469412024035
1552573161.526039,-0.70806884765625,-0.5845947265625,0.48895263671875,4634,3870,-3383,1.8363402907563502,0.5933175477959513,0.9514029767944125
1552573162.07494,-0.7056884765625,-0.5853271484375,0.50238037109375,4585,3863,-3381,2.0726246045750685,0.6034562231502855,0.9526107785990436
1552573162.624153,-0.683349609375,-0.59124755859375,0.50408935546875,4599,3872,-3378,2.2382930957277076,0.603790177920578,0.9471757227212491
1552573163.173374,-0.6904296875,-0.5950927734375,0.51458740234375,4578,3929,-3402,2.18371633331909,0.6060727289437957,0.946833585630135
1552573163.722638,-0.6903076171875,-0.59637451171875,0.501708984375,4576,3908,-3419,1.9606071702963637,0.6084226454719556,0.9418527099552183
1552573164.271698,-0.68011474609375,-0.6068115234375,0.503173828125,4538,3982,-3409,2.3421914233607777,0.6224433264202566,0.9400603590070943
1552573164.826575,-0.67913818359375,-0.60675048828125,0.4927978515625,4530,3980,-3418,2.380412187628263,0.6221291441479627,0.9365850268688062
1552573165.3759122,-0.68267822265625,-0.61334228515625,0.48724365234375,4461,3954,-3397,2.9121468884299873,0.6271752546036542,0.9320548822989886
1552573165.9251442,-0.67022705078125,-0.6103515625,0.5062255859375,4478,4021,-3357,2.8290611272985755,0.6280758282021858,0.9293737335915062
1552573166.4752133,-0.6763916015625,-0.6153564453125,0.5167236328125,4445,4012,-3409,2.721251709292599,0.6445913187273441,0.9268552385623781
1552573167.0243874,-0.66815185546875,-0.61871337890625,0.5029296875,4399,4029,-3386,2.5244689101828075,0.6407950320873433,0.92613987615409
1552573167.5737834,-0.6678466796875,-0.62548828125,0.5130615234375,4385,4069,-3399,2.7771249400474103,0.6432345195269387,0.9221529336036288
1552573168.1227114,-0.6651611328125,-0.620849609375,0.5079345703125,4386,3992,-3404,2.7571512122173116,0.645505464672226,0.9218047900090429
1552573168.6780984,-0.65570068359375,-0.60357666015625,0.5350341796875,4349,4104,-3435,-1.8470690878963953,0.6598688846934209,0.8123646518681672
1552573169.2291155,-0.6580810546875,-0.632080078125,0.51202392578125,4367,4092,-3400,2.454510018503056,0.6795630181453339,0.952556513001598
1552573169.7782125,-0.66400146484375,-0.62933349609375,0.48797607421875,4324,4136,-3441,2.508117379504494,0.6564083022184304,0.9113410986626457
1552573170.3330414,-0.67193603515625,-0.6524658203125,0.498291015625,4328,4111,-3401,2.4447359897230236,0.6689475826128236,0.9332407749568651
1552573170.8819184,-0.64385986328125,-0.6375732421875,0.517578125,4300,4185,-3420,2.3543544998313273,0.6638998642645321,0.9151506694363325
1552573171.4309435,-0.64495849609375,-0.64227294921875,0.4998779296875,4298,4160,-3446,2.4297738900075574,0.6617376320482135,0.9110731303879971
1552573171.9797206,-0.64410400390625,-0.6512451171875,0.5081787109375,4294,4167,-3488,2.2449954385665265,0.6657269866713349,0.9113619821135034
1552573172.5287127,-0.64373779296875,-0.64105224609375,0.51800537109375,4279,4194,-3445,2.437311680945042,0.6664952311415048,0.9077658687683978
1552573173.0777256,-0.63336181640625,-0.6497802734375,0.507080078125,4275,4200,-3456,2.609811959905772,0.6715971765600564,0.9038731117853596
1552573173.6269388,-0.63983154296875,-0.65521240234375,0.4879150390625,4249,4222,-3463,1.7966309493080985,0.6613514590450695,0.9062321382568727
1552573174.176107,-0.64312744140625,-0.651611328125,0.497802734375,4269,4237,-3416,-2.7568518516657265,0.6707042834404224,0.8900908483986293
1552573174.7252018,-0.7423095703125,-0.75372314453125,0.575439453125,4247,4203,-3437,2.7803831529440757,0.6813803560537643,0.9026313735396032
1552573175.2741668,-0.6268310546875,-0.65252685546875,0.4981689453125,4249,4229,-3405,3.0299878316085977,0.6853628734415027,0.8987712931571098
1552573175.829213,-0.63665771484375,-0.66424560546875,0.489501953125,4236,4273,-3440,2.778583750664321,0.6874805416918899,0.8998861492515751
1552573176.378153,-0.620849609375,-0.66229248046875,0.50311279296875,4213,4254,-3445,2.643042353834982,0.6869151492090602,0.8993357636196033
1552573176.927084,-0.626708984375,-0.66259765625,0.5045166015625,4189,4254,-3400,2.8098089301873697,0.6901051724636476,0.8988196437543869
1552573177.476351,-0.63226318359375,-0.6688232421875,0.49310302734375,4185,4252,-3406,3.059487460075972,0.6932275108681646,0.8957347613858361
1552573178.025588,-0.62518310546875,-0.66619873046875,0.5047607421875,4192,4280,-3398,2.788580731096414,0.6897331555847748,0.8939722022049496
1552573178.5748382,-0.62139892578125,-0.66802978515625,0.50555419921875,4156,4308,-3405,2.9267308623707855,0.6939026291791776,0.8917079473877946
1552573179.1237001,-0.63055419921875,-0.6700439453125,0.50775146484375,4171,4305,-3426,2.8730308393007844,0.7011234470504362,0.8913893978311014
1552573179.6729572,-0.62353515625,-0.67822265625,0.48651123046875,4127,4337,-3430,2.8291881147195572,0.6973688083610242,0.8875745329097132
1552573180.2223804,-0.61199951171875,-0.66778564453125,0.5194091796875,4155,4325,-3401,2.7396958438704013,0.6996754489077988,0.8873703392251677
1552573180.7713933,-0.619384765625,-0.6739501953125,0.50628662109375,4120,4326,-3435,2.7843606063177853,0.7040572050106062,0.8862871440156408
1552573181.3259554,-0.61956787109375,-0.67767333984375,0.4901123046875,4112,4389,-3449,2.7641655935625447,0.7058712307428552,0.8832839976802287
1552573181.8749585,-0.6064453125,-0.6746826171875,0.51666259765625,4101,4362,-3442,2.8208900288103194,0.7092895336720595,0.8858468722844922
1552573182.4257374,-0.61151123046875,-0.67901611328125,0.51434326171875,4117,4333,-3433,2.9903683771266856,0.7071874687398805,0.8811135395418528
1552573182.9748034,-0.6148681640625,-0.68194580078125,0.4906005859375,4087,4367,-3394,3.105504407867377,0.7092831393392263,0.8802129326365311
1552573183.5238545,-0.59857177734375,-0.6810302734375,0.52337646484375,4069,4369,-3463,2.598603394410231,0.7118532236034284,0.8815353350626183
1552573184.0743947,-0.60137939453125,-0.6795654296875,0.5079345703125,4050,4391,-3444,2.7977441563334953,0.7132034721874002,0.8766822269510065
1552573184.6241996,0.24420166015625,0.05633544921875,-0.4949951171875,3551,903,6830,1.5054136498357076,0.23633604136470876,2.810488291229375
1552573185.1732547,0.18853759765625,0.3258056640625,-0.87994384765625,1151,-1134,7549,1.4431443788748581,-0.20336472434070332,-2.908953176561951
1552573185.7223828,0.21868896484375,0.2122802734375,-0.8739013671875,-313,-1240,7703,1.3117547942490009,-0.2098232593137971,-2.920431215437955
1552573186.2719378,0.73675537109375,0.67315673828125,-0.4901123046875,-3885,-3973,5982,1.264640778569482,-0.6334675530645494,-2.1912008178916453
1552573186.8261287,-0.846435546875,-0.95452880859375,-0.3326416015625,5256,5134,2627,2.0895049811406987,0.8558175922134403,2.2615262983914435
1552573187.3803098,1.1759033203125,0.70599365234375,-0.16082763671875,-5631,-3323,4693,1.3944840342971967,-0.5274058012177634,-1.703325509869008
1552573187.9295368,-1.05963134765625,-0.878173828125,-0.36407470703125,5881,4347,2754,0.27467964856845456,0.5227977149191851,2.0315273830712353
1552573188.478467,0.67913818359375,0.70037841796875,0.09796142578125,-4520,-5115,4119,1.7200727582663302,-0.7035994394978543,-1.4700605048741844
1552573189.027868,-0.27301025390625,-0.33355712890625,0.83013916015625,5323,4511,-1740,0.58185741284121,-0.3376662522959746,2.27733441901922
1552573189.576667,-0.52496337890625,-0.79315185546875,0.4105224609375,3828,5123,-2936,-3.04256093528224,0.8717333392846504,0.9107518393522963
1552573190.126003,-0.51971435546875,-0.8099365234375,0.4173583984375,3730,5186,-2928,-3.0031241397969937,0.8854298895398397,0.8848970742891855
1552573190.6750832,-0.5032958984375,-0.8170166015625,0.40771484375,3641,5256,-2979,-3.00384045754367,0.8951068007551908,0.8709676307824646
1552573191.2249663,-0.483154296875,-0.82098388671875,0.43084716796875,3565,5241,-2989,-2.9124418435866954,0.902195961790722,0.8529523099055111
1552573191.7766442,-0.47503662109375,-0.82904052734375,0.40606689453125,3482,5299,-2977,-2.841263834159283,0.9084485470240077,0.8306057595686338
1552573192.3261971,-0.47845458984375,-0.82965087890625,0.43060302734375,3424,5290,-3025,-3.016444336741261,0.9161995574838244,0.8360798555958017
1552573192.8749802,-0.4658203125,-0.83734130859375,0.41656494140625,3367,5291,-3044,-2.9735514296668173,0.9249282617754402,0.8235590788576138
1552573193.4239414,-0.4613037109375,-0.83837890625,0.42266845703125,3383,5361,-3022,-2.9401919277897566,0.9284377250003093,0.8186318876176177
1552573193.9728625,-0.45001220703125,-0.83843994140625,0.4324951171875,3319,5374,-3057,-3.0030360843948323,0.9363459231907865,0.8087954809278749
1552573194.5221806,-0.44012451171875,-0.84490966796875,0.426513671875,3327,5338,-3044,-2.864206696837546,0.9398040676054765,0.7988314443145169
1552573195.0714176,-0.4407958984375,-0.84979248046875,0.41119384765625,3267,5374,-3075,-2.8827035083380372,0.9439014299966455,0.7923713545897247
1552573195.6202376,-0.43438720703125,-0.8480224609375,0.41424560546875,3201,5424,-3057,-2.8888333862197793,0.9490956763783748,0.784973895285442
1552573196.1695397,-0.43292236328125,-0.85357666015625,0.41815185546875,3210,5422,-3045,-2.9370523607916126,0.950957170623472,0.7766003202940684
1552573196.7190306,-0.41778564453125,-0.85235595703125,0.44677734375,3168,5440,-3101,-2.8409334023389166,0.9543866949614761,0.7702672696752766
1552573197.2680957,-0.415771484375,-0.85400390625,0.43963623046875,3097,5443,-3092,-2.898619761867478,0.9591351128434166,0.7709812582939551
1552573197.8229218,-0.4163818359375,-0.85540771484375,0.43475341796875,3097,5427,-3088,-2.9473105191228925,0.9611204515176197,0.7653575879263239
1552573198.3724947,-0.4063720703125,-0.85809326171875,0.43927001953125,3100,5412,-3104,-2.8880184438893015,0.9613298334982109,0.7625322265859048
1552573198.9218647,-0.413330078125,-0.8623046875,0.4351806640625,3053,5459,-3081,-2.8837724188523177,0.9649523376775703,0.7562801818904094
1552573199.470742,-0.40545654296875,-0.866943359375,0.418701171875,3029,5445,-3039,-2.9021415431862763,0.9668997465046962,0.753511858995325
1552573200.01965,-0.4019775390625,-0.8604736328125,0.4456787109375,3019,5472,-3140,-3.028648381948563,0.9691454331203296,0.7529023179219095
1552573200.5685549,-0.40557861328125,-0.868408203125,0.42547607421875,2980,5449,-3084,-3.050636490492186,0.9747996689960743,0.753009229455273
1552573201.117624,-0.3907470703125,-0.8636474609375,0.4322509765625,3004,5514,-3123,-2.915392543032157,0.9790318393369405,0.7410551159734042
1552573201.6676621,-0.38482666015625,-0.8680419921875,0.4337158203125,2965,5519,-3094,-2.867999820936233,0.9774495058509217,0.7336439485698636
1552573202.2166412,-0.3997802734375,-0.869384765625,0.4302978515625,2975,5522,-3119,-2.8617892594437935,0.97664881307636,0.7298628578180917
1552573202.7654803,-0.39111328125,-0.86810302734375,0.42755126953125,2976,5508,-3156,-2.9016504734423227,0.9814312631034741,0.725989428787039
1552573203.3198762,-0.38494873046875,-0.86627197265625,0.44549560546875,2908,5497,-3096,-2.949794701395613,0.9840467701792271,0.7260126453800962
1552573203.8690772,-0.37445068359375,-0.8724365234375,0.43341064453125,2930,5500,-3131,-2.876235066182164,0.9846524757329341,0.7209425258610588
1552573204.4180462,-0.37640380859375,-0.875,0.43121337890625,2929,5527,-3149,-2.8722005239172903,0.9872314029998446,0.7159727507616476
1552573204.9674184,-0.37353515625,-0.8790283203125,0.43743896484375,2893,5538,-3121,-2.9593960639834584,0.988467686362169,0.7154716914073633
1552573205.5157435,-0.3765869140625,-0.875732421875,0.42913818359375,2859,5543,-3107,-2.873928973987967,0.988832612251065,0.7100749132996955
1552573206.0648634,-0.3719482421875,-0.88818359375,0.42474365234375,2857,5529,-3106,-2.812096235106424,0.9850286759167227,0.6980714627827505
1552573206.6140475,-0.3699951171875,-0.87646484375,0.44342041015625,2837,5536,-3129,-2.8874615353966027,0.9925904047063373,0.7023574896061089
1552573207.1637135,-0.36224365234375,-0.8807373046875,0.44207763671875,2800,5591,-3130,-2.8906190051888,0.9916816272628753,0.7020504608464173
1552573207.7126546,-0.35894775390625,-0.8875732421875,0.42633056640625,2783,5549,-3169,-2.83216952562422,0.9932758665375309,0.6910791398674608
1552573208.2619357,-0.3653564453125,-0.8814697265625,0.44854736328125,2802,5572,-3149,-2.9811257787505543,0.9991800685337158,0.693061773763186
1552573208.8164587,-0.36041259765625,-0.88262939453125,0.43609619140625,2762,5558,-3152,-2.8301033319467375,1.0001372626329827,0.688850869614788
1552573209.3656356,-0.3599853515625,-0.87945556640625,0.446044921875,2765,5563,-3108,-2.92343009517306,1.0115479742949038,0.6798073099390736
1552573209.9159398,-0.3575439453125,-0.8795166015625,0.43780517578125,2730,5558,-3158,-2.899337485139968,1.003353511259971,0.6874555696500881
1552573210.4650168,-0.3544921875,-0.88043212890625,0.44061279296875,2753,5601,-3116,-2.9426273178526476,1.005796541520321,0.6811638206669617
1552573211.0144517,-0.35595703125,-0.8839111328125,0.43804931640625,2728,5557,-3135,-2.7694823328134275,0.9991292967792583,0.6671786376246154
1552573211.563587,-0.34759521484375,-0.897705078125,0.4261474609375,2714,5628,-3147,-2.794545853999302,1.0064771397581582,0.6654099533210932
1552573212.112951,-0.339599609375,-0.89276123046875,0.44512939453125,2680,5597,-3169,-2.7552667048547645,1.001698185914444,0.6703922572630631
1552573212.661992,-0.3465576171875,-0.89178466796875,0.44635009765625,2692,5540,-3182,-2.8117027589129027,1.0087353593123665,0.6680045043804675
1552573213.213877,-0.35162353515625,-0.890869140625,0.43304443359375,2716,5589,-3149,-2.8967484725496675,1.0100234198311573,0.6674128760683222
1552573213.762974,-0.34075927734375,-0.89404296875,0.44024658203125,2651,5614,-3167,-2.900697257528136,1.0126606638181472,0.6654099533210932
1552573214.317482,-0.33465576171875,-0.88494873046875,0.4510498046875,2700,5656,-3133,-2.864764316372829,1.0123573705387736,0.6621127077701169
1552573214.8661082,-0.3385009765625,-0.88714599609375,0.44097900390625,2660,5612,-3208,-2.7992048780300838,1.014021880146533,0.6574013414248693
1552573215.415821,-0.33392333984375,-0.88812255859375,0.45269775390625,2678,5604,-3207,-2.8126879715118767,1.0144570833628495,0.6558703844349083
1552573215.9648662,-0.33935546875,-0.8935546875,0.453125,2649,5634,-3188,-2.8534361743050343,1.012898811943207,0.6540798154842357
1552573216.5197022,-0.334228515625,-0.8912353515625,0.4315185546875,2632,5576,-3188,-2.8126635566422324,1.0173297417415128,0.6499903534881115
1552573217.0692432,-0.33056640625,-0.89544677734375,0.4241943359375,2610,5633,-3128,-2.863834932792665,1.0155070393260615,0.6494983028455034
1552573217.6181374,-0.34246826171875,-0.89166259765625,0.432861328125,2572,5603,-3202,-2.8868221005640473,1.0163329623801298,0.6517166530977407
1552573218.1672413,-0.3328857421875,-0.88885498046875,0.457275390625,2631,5630,-3136,-2.8168161414417607,1.0179237858750425,0.6479613234260114
1552573218.7159314,-0.32940673828125,-0.89599609375,0.44464111328125,2626,5644,-3182,-2.8117862027034195,1.0206867230787067,0.6404964438981307
1552573219.2650435,-0.32525634765625,-0.8968505859375,0.42828369140625,2563,5634,-3168,-2.688743710675714,1.0034442313648364,0.6318694996157339
1552573219.8200166,-0.325927734375,-0.896240234375,0.434326171875,2579,5611,-3236,-2.8992110275436285,1.0191859380490496,0.6381330451856393
1552573220.3702826,-0.305419921875,-0.88592529296875,0.407470703125,2560,5635,-3199,-2.749926620342843,1.0249418063880475,0.6173418730801573
1552573220.9193816,-0.3226318359375,-0.89569091796875,0.4400634765625,2542,5659,-3192,-2.8904210726847723,1.0237257644001656,0.6352684484201003
1552573221.4692686,-0.325927734375,-0.8963623046875,0.444580078125,2505,5643,-3190,-2.8566951465898356,1.026802617863969,0.6370613109070706
1552573222.0213056,-0.32794189453125,-0.90069580078125,0.4329833984375,2519,5634,-3200,-2.8693010435994477,1.0240456926676211,0.630545282858412
1552573222.5702686,-0.31927490234375,-0.8985595703125,0.4439697265625,2523,5651,-3171,-2.7906348770465503,1.0221210080118364,0.6263037323586009
1552573223.1196468,-0.31683349609375,-0.89288330078125,0.44720458984375,2539,5634,-3216,-2.854494909631805,1.0222244153185582,0.6271453910100644
1552573223.6697419,-0.31549072265625,-0.8983154296875,0.44482421875,2501,5653,-3174,-2.8415671581358586,1.0275977783729842,0.6269066188596062
1552573224.2189038,-0.32208251953125,-0.90020751953125,0.43145751953125,2507,5656,-3211,-2.874966813443429,1.0309767432155943,0.6239500248281867
1552573224.7684798,-0.31329345703125,-0.89404296875,0.436279296875,2534,5649,-3225,-2.8545509816641843,1.0263552017195967,0.624259359035972
