timestamp,accelerationX,accelerationY,accelerationZ,magnitudeX,magnitudeY,magnitudeZ,orientationX,orientationY,orientationZ
1552572250.5268364,-0.52056884765625,-0.45904541015625,0.79901123046875,3560,2179,-5055,-2.8016175806341317,0.44624934399214833,0.5734817178643619
1552572251.0917783,-0.52001953125,-0.464599609375,0.815185546875,3532,2203,-5036,-2.7889870062632744,0.4504887255298828,0.5701787674858627
1552572251.6443143,-0.52197265625,-0.46484375,0.80926513671875,3566,2126,-5031,-2.79124743211497,0.44823008047844864,0.5719286982506854
1552572252.1976283,-0.51593017578125,-0.45660400390625,0.80706787109375,3550,2244,-5044,-2.7700999409464937,0.4494492305601425,0.5718068116552586
1552572252.7521334,-0.50616455078125,-0.45440673828125,0.79840087890625,3556,2145,-5051,-2.818547657233684,0.44832398559151637,0.5731756213535062
1552572253.3049893,-0.52288818359375,-0.4573974609375,0.79248046875,3519,2151,-5100,-2.8949287560830834,0.4500326597628381,0.5732074204400041
1552572253.8583603,-0.5135498046875,-0.45440673828125,0.802734375,3531,2163,-5076,-2.845745781698927,0.4474178242986346,0.5721207935518969
1552572254.4111924,-0.50665283203125,-0.4547119140625,0.81756591796875,3531,2165,-5043,-2.8272681051082635,0.4481404532684439,0.5731135608192086
1552572254.9640083,-0.51611328125,-0.45977783203125,0.81524658203125,3545,2140,-5097,-2.9298583878218896,0.44872219900351457,0.5812398030636954
1552572255.5188704,-0.51556396484375,-0.44921875,0.8009033203125,3532,2138,-5052,-2.8343545379538067,0.4462653671494454,0.5725585879474764
1552572256.0797462,-0.5108642578125,-0.453125,0.8157958984375,3523,2156,-5086,-2.8879698533747784,0.44626015852683465,0.5786374100621567
1552572256.6378684,-0.51324462890625,-0.4539794921875,0.80767822265625,3567,2122,-5047,-2.7933221715993892,0.4451660968541451,0.5715516093175139
1552572257.1905313,-0.5198974609375,-0.45745849609375,0.80352783203125,3518,2122,-5054,-2.8559172678436386,0.44385650981206176,0.5734394069017738
1552572257.7431865,-0.5181884765625,-0.45745849609375,0.81072998046875,3538,2131,-5095,-2.8273071536812733,0.44207308331974554,0.568925924282473
1552572258.2956965,-0.5185546875,-0.44976806640625,0.79864501953125,3541,2146,-5051,-2.8025302405743404,0.4393561158753692,0.5725601541485069
1552572258.8486784,-0.5164794921875,-0.44549560546875,0.7957763671875,3521,2113,-5101,-2.9005064344381664,0.4409653395169141,0.5750574271223589
1552572259.4017553,-0.5216064453125,-0.45343017578125,0.802490234375,3515,2104,-5053,-2.908023913579499,0.4349360732550995,0.579638301656956
1552572259.9545693,-0.5133056640625,-0.4500732421875,0.8138427734375,3544,2076,-5036,-2.8453800155540145,0.4433753298393341,0.5753259509032616
1552572260.5076344,-0.528564453125,-0.455078125,0.79937744140625,3578,2100,-5043,-2.7841922918375888,0.43759801234037493,0.573833547062679
1552572261.0599616,-0.51904296875,-0.44561767578125,0.80877685546875,3531,2092,-5102,-2.88761119789673,0.43646319823991736,0.5750188439121521
1552572261.6128914,-0.52044677734375,-0.45452880859375,0.8194580078125,3593,2098,-5121,-2.81705803994253,0.43655232505006347,0.571914511609512
1552572262.1733935,-0.52459716796875,-0.45037841796875,0.7930908203125,3512,2097,-5094,-2.886548310442749,0.4362350756486109,0.57357297972852
1552572262.7263036,-0.52099609375,-0.451416015625,0.7899169921875,3546,2091,-5039,-2.824748578025351,0.43657198061719277,0.5754939800322749
1552572263.2799535,-0.517333984375,-0.4337158203125,0.806884765625,3556,2080,-5042,-2.8258468534301953,0.44035994006227963,0.574729672406785
1552572263.8332715,-0.519287109375,-0.44769287109375,0.7984619140625,3523,2101,-5086,-2.871811999836024,0.43777244844466057,0.5736782026781784
1552572264.3940055,-0.5321044921875,-0.45233154296875,0.806396484375,3507,2057,-5070,-2.8795185200477236,0.43457740304287396,0.5734438545104216
1552572264.9466825,-0.5567626953125,-0.41583251953125,0.80194091796875,3662,2037,-5017,-3.0698159705558736,0.44409404909804495,0.620926931457726
1552572265.4993246,-0.55206298828125,-0.43023681640625,0.77960205078125,3703,2024,-5010,-2.9245616335771727,0.41814184670036436,0.6114714023254191
1552572266.0526845,-0.5460205078125,-0.42193603515625,0.79742431640625,3645,1968,-4944,-2.9146261885952307,0.42810417432767583,0.6066400847842065
1552572266.6056306,-0.5565185546875,-0.426513671875,0.796630859375,3663,2042,-5020,-2.989866321912688,0.41306014788595435,0.6148177088766483
1552572267.1640296,-0.55218505859375,-0.42620849609375,0.79522705078125,3672,2053,-5026,-2.9542535036452366,0.41599321169789577,0.6130714332731922
1552572267.7170856,-0.5562744140625,-0.42901611328125,0.7901611328125,3665,2041,-5014,-2.9602342206377,0.41244856522466455,0.6129129681148703
1552572268.2693756,-0.56048583984375,-0.425537109375,0.78692626953125,3661,2008,-5050,-2.923111535189006,0.40967699721769185,0.6139211055568927
1552572268.8221676,-0.5557861328125,-0.4210205078125,0.7982177734375,3673,2026,-4996,-2.9557224818956236,0.4108993417087316,0.6121174435105184
1552572269.3752346,-0.56121826171875,-0.42071533203125,0.785400390625,3689,1997,-4996,-2.9222431837939706,0.410556143728835,0.6128032295606433
1552572269.9278758,-0.559326171875,-0.427001953125,0.78997802734375,3648,2017,-5017,-3.0294674460761306,0.4116732112830652,0.6134516535175448
1552572270.4811246,-0.564208984375,-0.40789794921875,0.80914306640625,3699,2024,-5036,-3.002336891449325,0.4147265203604974,0.6185954527491246
1552572271.0336368,-0.56097412109375,-0.418701171875,0.80133056640625,3650,2001,-4970,-3.020888085168216,0.4095676570537756,0.615816923375384
1552572271.5861118,-0.5599365234375,-0.4169921875,0.81207275390625,3635,1979,-5017,-3.051868814807909,0.40789707893724725,0.6140443990511014
1552572272.1391368,-0.554931640625,-0.4190673828125,0.791015625,3642,1984,-4987,-3.003401658494058,0.4044737249831079,0.615067806530042
1552572272.6917148,-0.56475830078125,-0.419189453125,0.79180908203125,3635,1979,-4995,-3.062567522194503,0.40836893149089165,0.6153439754711024
1552572273.243949,-0.56134033203125,-0.41650390625,0.7864990234375,3678,1987,-5036,-3.0560730318288356,0.40715609040811307,0.6183962743964786
1552572273.796872,-0.5697021484375,-0.41314697265625,0.784912109375,3739,1918,-4960,-2.951390115436913,0.37416222509208524,0.630924721888555
1552572274.34951,-0.5767822265625,-0.4012451171875,0.80133056640625,3714,1916,-4983,-3.1063469636635888,0.3921142899267208,0.6370793854420269
