timestamp,accelerationX,accelerationY,accelerationZ,magnitudeX,magnitudeY,magnitudeZ,orientationX,orientationY,orientationZ
1552571731.303353,0.01220703125,-1.0325927734375,-0.09930419921875,-711,6843,180,-1.0075789803465955,1.4742042222949618,-3.0192806344089713
1552571731.868203,0.017333984375,-0.995849609375,-0.12359619140625,-642,6871,249,-0.9059077191539674,1.4495816606797733,-2.973197504603919
1552571732.420127,0.038330078125,-0.99078369140625,-0.1290283203125,-732,6843,291,-0.89276830460567,1.4347163958389009,-2.8694958659487626
1552571732.975205,0.05157470703125,-0.9949951171875,-0.1080322265625,-774,6827,298,-1.0512683980786681,1.4665917329807014,3.121708910801478
1552571733.527627,0.009521484375,-1.02166748046875,-0.11102294921875,-778,6857,303,-0.8469533237802381,1.4095654763288608,-2.796442866031354
1552571734.0798569,0.0126953125,-0.98455810546875,-0.1256103515625,-782,6865,266,-0.9841573727595146,1.4343634226034632,-2.8151027981836845
1552571734.632685,0.03912353515625,-1.01708984375,-0.118896484375,-791,6837,317,-0.9420057387004376,1.4197870248839248,-2.7684760325896214
1552571735.185183,0.02618408203125,-1.007080078125,-0.1239013671875,-796,6857,341,-0.9078564661929581,1.4147079312983368,-2.7425233614594724
1552571735.7411969,0.04443359375,-1.0010986328125,-0.1195068359375,-811,6848,321,-1.0828405665247602,1.4374315146205556,-2.832535352562354
1552571736.2930849,-0.0087890625,-1.0079345703125,-0.115234375,-881,6817,321,-0.9095193442582045,1.3988372698054792,-2.8299213334563915
1552571736.854478,0.05645751953125,-0.963134765625,-0.06170654296875,-252,6838,174,-0.18819003273176022,1.4604094996879662,1.6594882936786168
1552571737.406657,0.20135498046875,-1.0068359375,-0.08099365234375,1477,6352,653,0.5367259905031017,1.3926254038292598,-2.074182944093215
1552571737.959069,0.10455322265625,-1.0892333984375,-0.12017822265625,1365,5039,793,1.0488364193133162,1.5065764879045556,-2.2884133656528705
1552571738.5117729,0.04766845703125,-0.989990234375,-0.08221435546875,1017,4898,832,1.018330059490525,1.4069288360911503,-2.462763649543865
1552571739.0625,0.033203125,-0.98828125,-0.05780029296875,987,4815,779,1.1305142937625499,1.4653113456933455,-2.3867459096200814
1552571739.615412,0.03485107421875,-1.04620361328125,-0.0540771484375,1069,4927,707,1.0178084584992222,1.4873630394508155,-2.2858286092499167
1552571740.165304,0.055419921875,-0.95782470703125,-0.0655517578125,1139,4958,748,1.416908904467291,1.507357783894104,-2.5816176881363027
1552571740.71503,0.02520751953125,-1.050537109375,-0.05126953125,1161,4974,753,1.2773416335941836,1.4774938434031408,-2.5992347538516625
1552571741.267216,0.01348876953125,-1.0548095703125,-0.03887939453125,1204,5051,770,1.521171028056288,1.5207418575548366,-2.7118303744931045
1552571741.817199,0.07208251953125,-1.00726318359375,-0.081787109375,1226,5090,785,1.3565326811054916,1.5106903583695275,-2.5748634360662868
1552571742.37639,0.04119873046875,-0.954345703125,-0.05474853515625,1227,5114,865,1.5391236841183245,1.5138499577356879,-2.742056792576837
1552571742.928668,0.023193359375,-0.96588134765625,-0.04840087890625,1139,5010,804,1.5389728207113615,1.5047073100741593,-2.743070207923373
1552571743.480874,0.02593994140625,-1.0115966796875,-0.02490234375,1127,5076,859,1.2135741772002888,1.4997823517646542,-2.372066173184135
1552571744.033373,0.016845703125,-1.0452880859375,-0.0380859375,1125,5024,886,1.409528074243746,1.5077891312518237,-2.5309410165380424
1552571744.582972,0.0411376953125,-0.9791259765625,-0.0313720703125,1124,5024,969,1.1259686102605622,1.5198079017424049,-2.1340106203051645
